customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8263-QMNTJ,0,1.6135866757319857,1.6878773029012386,2.7119866466981914,No,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
8178-EYZUO,0,0.5549323835036216,0.9617235707694679,0.8267812412590052,Yes,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
3230-JCNZS,0,1.5728692029539715,1.1378615469844968,2.1100055318106734,No,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False
0277-ORXQS,0,1.3692818390639017,-0.4723054242642126,0.47792664070911245,No,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
5130-IEKQT,1,-0.3001345448346723,1.3688349308891106,0.16480728839017672,Yes,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3230-WYKIR,0,-0.5851568542807702,0.5728906798796866,-0.3780859577423865,Yes,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
7996-BPXHY,0,-0.7887442181708402,-1.3214234039423245,-0.8605669899106944,No,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
3227-WLKLI,0,1.3285643662858877,0.8902713728709182,1.6254276197276396,No,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0407-BDJKB,0,1.1249770023958177,1.0298524106262243,1.5278454502223515,Yes,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
2266-FUBDZ,0,-0.7073092726148122,-1.509193133303629,-0.8842506967370174,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
8237-ULIXL,0,1.6135866757319857,-1.326408441005014,-0.18102339059848005,No,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
9600-UDOPK,0,-0.09654718094460228,0.9733553239157432,0.2580411911249281,Yes,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
8216-AZUUZ,0,0.39206249239156565,1.184388559569599,0.8924908360604622,No,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
9153-BTBVV,0,1.5728692029539715,-1.3214234039423245,-0.23348953330693273,No,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
4074-SJFFA,0,-1.2773538915070082,-0.33272438650890646,-0.9831792838717608,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
3269-ATYWD,1,0.2699100740575237,1.0265290525844315,0.6520780357321213,Yes,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
5186-PEIZU,0,0.1070401829454677,-1.512516491345422,-0.7346879777666868,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1074-AMIOH,0,0.8399546929497197,1.4452721658503496,1.6126918332982005,No,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
4910-GMJOT,0,-1.2773538915070082,0.9916337931456046,-0.9655875650082199,Yes,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0354-WYROK,1,-0.055829708166588284,1.1345381889427042,0.27784015200396994,Yes,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
4361-FEBGN,0,0.6363673290596497,-1.4826062689692852,-0.5734268761142024,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
7748-UMTRK,1,-0.09654718094460228,1.2142987819457358,0.3057396910798993,No,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0380-ZCSBI,0,-0.9108966365048822,-1.4875913060319748,-0.9196327862454944,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
7145-FEJWU,0,-0.8294616909488542,1.3472331036174559,-0.4442149285267888,No,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
6463-MVYRY,1,1.0028245840617755,0.16910267780183663,0.7597693736684025,No,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
3969-JQABI,0,1.0435420568397897,0.016228207879358737,0.666447181253031,No,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
9624-EGDEQ,0,0.1884751285014957,-1.4942380221155607,-0.6483185977001428,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1051-EQPZR,0,0.4734974379475937,-1.5008847381991466,-0.6629084674226027,No,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
5849-ASHZJ,0,-0.21869959927864427,-1.4859296270110782,-0.7632717618674215,No,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
5780-INQIK,0,-0.9923315820609102,-0.5105240417448321,-0.8271272733758581,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7576-OYWBN,1,-1.1959189459509803,0.3751508763930029,-0.9050208441028793,Yes,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4526-ZJJTM,1,-0.3001345448346723,0.7855855945544389,-0.0400689154886024,No,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8384-FZBJK,0,1.0028245840617755,1.1910352756531848,1.469927419735612,No,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
3750-RNQKR,0,-0.8294616909488542,-1.5058697752618362,-0.8986419146780822,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0962-CQPWQ,0,1.2064119479518456,-1.4776212319065958,-0.4351652362632358,No,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
3096-YXENJ,0,1.3285643662858877,1.4253320175995918,2.119364237956397,No,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1265-BCFEO,0,1.5728692029539715,0.5213786302318951,1.4922426365123247,No,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
5837-LXSDN,0,-0.46300443594672824,-0.19646670679539335,-0.4707901223934178,No,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False
5945-AZYHT,0,1.5728692029539715,1.4901374994145549,2.4598533912675413,No,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
8325-QRPZR,0,-1.0330490548389242,0.3452406540168661,-0.7755881723139156,No,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
6384-VMJHP,0,1.6135866757319857,0.27378845611831637,1.3169655480614104,No,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
2262-SLNVK,0,-1.2773538915070082,0.17741107290631913,-0.9764030508841736,No,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7730-CLDSV,0,1.6135866757319857,1.1262297938382215,2.139935733540863,No,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
1135-HIORI,0,1.2878468935078735,1.5516196231877257,2.2006348889671337,No,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0164-APGRB,0,1.6135866757319857,1.6662754756295843,2.7435060626795424,No,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
6481-ESCNL,0,-0.1372646537226163,1.1893735966322883,0.26347100648306,No,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1790-NESIO,0,-0.7887442181708402,-1.4742978738648027,-0.891998116211425,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1550-EENBN,0,-0.055829708166588284,1.3156612022204224,0.4077584170363437,No,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
5539-TMZLF,1,-1.2773538915070082,0.16577931976004381,-0.9765575578252585,Yes,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4323-SADQS,0,-1.0330490548389242,-1.0057043899719893,-0.8840741173757773,Yes,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
4446-BZKHU,0,1.1656944751738316,1.3555414987219385,1.7655874877119369,Yes,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
5202-IVJNU,0,0.2699100740575237,-1.1519321438108814,-0.5079380055142954,Yes,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5976-JCJRH,0,-0.9108966365048822,0.18405778898990524,-0.6814713727729639,Yes,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8198-RKSZG,0,-0.7480267453928262,0.5213786302318951,-0.5053996771964695,No,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False
0137-OCGAB,0,-1.2773538915070082,0.5130702351274127,-0.971944422012862,Yes,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3351-NQLDI,0,1.4099993118419156,0.9833253980411222,1.7920743918979458,Yes,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False
9297-EONCV,0,1.6135866757319857,0.883624656787332,1.9491196613008237,No,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
7593-JNWRU,0,-1.0737665276169381,-0.6700452277508961,-0.8922188404129751,Yes,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4588-YBNIB,0,-1.2773538915070082,-1.5008847381991466,-0.998696195240731,Yes,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1069-QJOEE,0,-0.3001345448346723,-1.4909146640737678,-0.7842184885945236,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
3336-JORSO,1,0.02560523738943971,1.5183860427697957,0.6063439811709457,Yes,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
7799-DSEWS,0,-0.5851568542807702,0.1192523071749416,-0.4335539495919203,No,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
8766-PAFNE,0,1.5728692029539715,0.4765132966676893,1.4492455620503704,No,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
5315-CKEQK,1,-0.17798212650063028,-0.45735031307614404,-0.3973551805377081,No,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
3130-ICDUP,0,-1.2366364187289942,0.524701988273688,-0.9243121393183559,No,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0820-FNRNX,0,-0.6258743270587842,0.06441689948535737,-0.5318865813824785,No,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0880-FVFWF,0,0.9621071112837616,0.7191184337185789,1.1656370354786794,No,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4611-ANLQC,0,1.1249770023958177,-0.4889222144731777,0.2779284416845899,No,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
4213-HKBJO,0,0.02560523738943971,-1.2981598976497735,-0.6426680581404609,No,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
2792-LSHWX,0,-1.2773538915070082,0.6194176924647888,-0.9705317871229414,No,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
5028-GZLDO,0,-1.2366364187289942,0.19735122115707743,-0.945236793625303,Yes,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0014-BMAQU,0,1.2471294207298596,0.6609596679872013,1.3666726382504875,No,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
6861-XWTWQ,1,-1.0330490548389242,1.1461699420889795,-0.7135867440984998,Yes,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
9018-PCIOK,0,0.9213896385057476,-0.0003885823296062732,0.589414434912055,No,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True
4837-QUSFT,0,1.3285643662858877,1.1760801644651167,1.925413882054346,No,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False
6877-TJMBR,0,-1.2773538915070082,0.6659447050498906,-0.9699137593586012,Yes,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
9953-ZMKSM,0,1.2471294207298596,-1.313115008837842,-0.3189980889874316,No,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0907-HQNTS,1,1.5321517301759575,1.6031316728355172,2.5187646806612567,No,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
7665-NKLAV,0,0.1477576557234817,-0.8013178704017198,-0.3242733974044784,No,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
6769-DCQLI,0,0.7992372201717056,1.337263029492077,1.3883256824225498,Yes,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
2433-KMEAS,0,-0.4222869631687143,-0.3426944606342854,-0.509681726706541,Yes,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4391-LNRXK,0,-0.4222869631687143,1.0032655462918805,-0.061412945778494564,No,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
8250-ZNGGW,1,-1.114484000394952,-0.16157144735656692,-0.8802776611091161,No,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2195-ZRVAX,0,0.5956498562816357,0.6825614952588556,0.778597148060624,Yes,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
3550-SAHFP,0,0.02560523738943971,0.6177560134438919,0.21009989454825195,Yes,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2011-TRQYE,0,-0.5851568542807702,-1.0389379703899193,-0.7424795420814045,Yes,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
8562-GHPPI,0,-1.2773538915070082,-1.4942380221155607,-0.9986079055601109,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
5893-PYOLZ,0,0.9621071112837616,0.5662439637961004,0.9943771274959766,No,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
4986-MXSFP,0,-1.2366364187289942,-1.4875913060319748,-0.9892933442546977,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
6131-FOYAS,0,0.1070401829454677,-0.17154152148194582,-0.08255832428699174,No,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
3027-YNWZU,0,1.2878468935078735,-1.3214234039423245,-0.3077411547083778,No,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
5609-IMCGG,0,-0.7073092726148122,0.650989593861822,-0.4322958216430848,No,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
4873-ILOLJ,0,-0.34085201761268624,0.850391076369402,-0.019166333601810383,Yes,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4727-MCYZG,0,-1.2773538915070082,-0.3061375221745625,-0.9828261251492806,No,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9481-WHGWY,0,1.5321517301759575,0.35188737010045174,1.3931374700163413,No,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
2725-KXXWT,0,-1.2773538915070082,0.8636845085365743,-0.9672871413601554,Yes,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
9565-DJPIB,0,-1.1552014731729663,0.8254658910559546,-0.8459329753479244,Yes,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
4328-VUFWD,0,0.2699100740575237,-0.18151159560732497,-0.032122844232799715,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
3301-LSLWQ,0,-0.1372646537226163,0.044476751234599064,-0.16323301995354397,No,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
7473-ZBDSN,0,-0.7480267453928262,-1.5274716025334907,-0.8945364445292509,No,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
3166-PNEOF,0,1.1656944751738316,0.7207801127394753,1.2772793366227073,No,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
5639-NTUPK,0,-0.7887442181708402,-0.42079337461642097,-0.7112912124023789,No,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8780-YRMTT,0,1.3692818390639017,-0.5769912025806921,0.39524335480845446,No,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True
8348-HFYIV,0,-1.2366364187289942,-0.5155090788075216,-0.9674637207213955,Yes,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
5140-FOMCQ,0,1.0842595296178037,1.4751823882264867,1.8875596814885083,No,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
6242-SGYTS,0,1.2064119479518456,1.0032655462918805,1.5494543495541042,No,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False
8166-ORCHU,1,0.02560523738943971,0.9567385337067782,0.3414970117310113,No,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False
8414-OOEEL,0,1.3692818390639017,0.48980672883486154,1.2864614634071905,No,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
8454-AATJP,0,1.6135866757319857,1.6712605126922737,2.7030252441152585,No,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
6849-WLEYG,0,-1.2773538915070082,-1.4958997011364572,-0.998629977980266,Yes,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4659-NZRUF,0,-0.5444393815027563,1.0099122623754666,-0.21748702869455233,Yes,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
4531-AUZNK,0,0.7585197473936917,1.0099122623754666,1.199915503979406,No,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
4191-XOVOM,0,1.2471294207298596,1.3505564616592491,1.956182835750426,No,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
2150-OEGBV,0,-0.21869959927864427,-1.4842679479901817,-0.7589897123573501,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
8429-XIBUM,0,-0.4222869631687143,1.2159604609666324,0.015531510881861289,Yes,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1855-CFULU,1,-1.1552014731729663,-1.4859296270110782,-0.9669781274779854,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4878-BUNFV,0,0.39206249239156565,-1.4643277997394235,-0.6414540750319354,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1872-EBWSC,0,-0.1372646537226163,-1.475959552885699,-0.734820412287617,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2608-BHKFN,0,-1.1552014731729663,0.17574939388542274,-0.8895260051540641,Yes,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
7026-YMSBE,0,-0.09654718094460228,-1.4975613801573535,-0.7314212595837458,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
7341-LXCAF,0,-1.1552014731729663,0.3286238638079011,-0.874296035247109,Yes,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6997-UVGOX,0,1.5728692029539715,0.6875465323215453,1.6545411419120943,No,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
9674-EHPPG,0,0.5549323835036216,-0.8096262655062023,-0.19389161154884935,No,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
9462-MJUAW,0,-1.1552014731729663,-0.4772904613269021,-0.9161453438610032,Yes,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8128-YVJRG,0,-1.0330490548389242,0.4947917658975512,-0.7404047345868338,Yes,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5440-VHLUL,0,1.4914342573979436,1.3439097455756632,2.2532113937763616,No,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False
5781-BKHOP,0,1.6135866757319857,1.1926969546740815,2.2302560768151536,No,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
4283-FUTGF,1,-0.5444393815027563,0.5014384819811368,-0.35764689667884964,Yes,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
5213-TWWJU,0,-0.17798212650063028,0.8719929036410567,0.15196113985996243,No,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1569-TTNYJ,0,-1.114484000394952,0.46488154352141403,-0.8254276970239226,Yes,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8628-MFKAX,1,1.6135866757319857,1.7277575994027548,2.6465419209385943,No,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
2397-BRLOM,1,-0.9923315820609102,0.5213786302318951,-0.7497855131527119,Yes,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
7629-WIXZF,0,-1.0330490548389242,-0.18815831169091085,-0.8443437610967639,No,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
5445-GLVOT,0,-0.4222869631687143,-0.4972306095776602,-0.5442471366692826,No,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3976-HXHCE,0,1.6135866757319857,-1.5108548123245258,-0.3827873832354031,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
2466-NEJOJ,0,-0.9923315820609102,-1.4992230591782503,-0.9324127175152436,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0254-KCJGT,0,0.7992372201717056,0.5529505316289287,0.9149164149379498,No,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
5472-CVMDX,0,1.4507167846199296,-0.8594766361330973,0.19303791376843116,No,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
6461-SZMCV,0,1.5728692029539715,0.7706304833663703,1.8026250087320397,No,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
8150-QUDFX,0,-1.2366364187289942,-1.4925763430946641,-0.9845698463415262,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
9508-ILZDG,1,0.06632271016745371,1.049792558876982,0.4009821840487564,No,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
2346-DJQTB,0,0.1070401829454677,-1.3496719472975651,-0.6486717564226229,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1697-LYYYX,0,1.1656944751738316,-1.5175015284081117,-0.5024199004755435,No,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1942-OQFRW,0,-1.2773538915070082,-0.6899853760016542,-0.9879248542050874,No,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4749-VFKVB,0,-1.2773538915070082,-0.48726053545228104,-0.9852320189461765,Yes,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
